ds,claims,is_anomaly,anomaly_name,yhat,yhat_lower,yhat_upper,deviation,deviation_pct,flagged,flag_type,drug_key,state_key
2022-08-07,4409,False,,4195.802615128587,3619.6274015939644,4754.606591191544,0.05081206253666429,5.1,False,NORMAL,Lamotrigine,FL
2022-08-14,3685,False,,4168.985225302625,3533.8110952869697,4796.776715009161,-0.11609185428751248,-11.6,False,NORMAL,Lamotrigine,FL
2022-08-21,4314,False,,4099.622642832516,3493.4742720643826,4695.811324171185,0.052291973150818065,5.2,False,NORMAL,Lamotrigine,FL
2022-08-28,3822,False,,4056.2137313724475,3438.9712181305567,4633.6004831288665,-0.05774196008483006,-5.8,False,NORMAL,Lamotrigine,FL
2022-09-04,4739,False,,4070.1799748587987,3488.506625414758,4662.396624212017,0.16432197821041164,16.4,False,NORMAL,Lamotrigine,FL
2022-09-11,3781,False,,4117.840124574693,3522.9192649664847,4671.625125402225,-0.0818001948556667,-8.2,False,NORMAL,Lamotrigine,FL
2022-09-18,3707,False,,4149.585536710999,3535.759409282127,4733.703200922031,-0.10665776926285424,-10.7,False,NORMAL,Lamotrigine,FL
2022-09-25,4526,False,,4148.860585839609,3542.563625535958,4746.892766327436,0.09090192508458787,9.1,False,NORMAL,Lamotrigine,FL
2022-10-02,4219,False,,4159.587029019617,3533.356250944876,4745.124906442623,0.014283382116033291,1.4,False,NORMAL,Lamotrigine,FL
2022-10-09,4483,False,,4239.68511641011,3610.826024739082,4832.103069121417,0.05738984780924328,5.7,False,NORMAL,Lamotrigine,FL
2022-10-16,3795,False,,4381.614055442353,3784.246090494118,4955.6498471029445,-0.1338808137868113,-13.4,False,NORMAL,Lamotrigine,FL
2022-10-23,4740,False,,4494.94769288238,3887.5487336092924,5063.568292369493,0.05451727669838152,5.5,False,NORMAL,Lamotrigine,FL
2022-10-30,4587,False,,4489.891459524743,3885.1135845790386,5047.96026523248,0.021628260137392188,2.2,False,NORMAL,Lamotrigine,FL
2022-11-06,4385,False,,4382.156929057418,3840.16925325932,4994.853195261613,0.0006487834617993812,0.1,False,NORMAL,Lamotrigine,FL
2022-11-13,4279,False,,4298.104454666499,3714.75553979085,4895.072204849576,-0.00444485583540367,-0.4,False,NORMAL,Lamotrigine,FL
2022-11-20,4274,False,,4358.720086298178,3731.8876946411397,4949.849794588155,-0.019436918320242517,-1.9,False,NORMAL,Lamotrigine,FL
2022-11-27,4676,False,,4558.109970402175,4006.2778710436955,5162.093962468014,0.02586379669716983,2.6,False,NORMAL,Lamotrigine,FL
2022-12-04,4594,False,,4766.519920858671,4166.217673652069,5343.292156845027,-0.036194104655623074,-3.6,False,NORMAL,Lamotrigine,FL
2022-12-11,5007,False,,4855.319635063693,4251.380102888024,5472.040138928897,0.031240036977363196,3.1,False,NORMAL,Lamotrigine,FL
2022-12-18,4914,False,,4810.9526249871715,4181.8734772918215,5345.307299929846,0.02141932857073256,2.1,False,NORMAL,Lamotrigine,FL
2022-12-25,4608,False,,4725.095021772632,4166.955728622456,5328.197370160092,-0.024781516823063527,-2.5,False,NORMAL,Lamotrigine,FL
2022-01-02,3597,False,,3640.778997683273,3335.117504699135,3972.622271378589,-0.012024623771761639,-1.2,False,NORMAL,Lamotrigine,TX
2022-01-09,3563,False,,3462.1253266282215,3128.7528511750743,3765.980817956891,0.029136632517581553,2.9,False,NORMAL,Lamotrigine,TX
2022-01-16,3388,False,,3499.3498843721777,3197.5320984750006,3811.0406805434477,-0.03182016318787029,-3.2,False,NORMAL,Lamotrigine,TX
2022-01-23,3679,False,,3580.7150581965707,3263.681827344274,3894.9189315622043,0.027448411897072478,2.7,False,NORMAL,Lamotrigine,TX
2022-01-30,3615,False,,3558.4467138593536,3251.611166799041,3873.425830092721,0.01589268877355504,1.6,False,NORMAL,Lamotrigine,TX
2022-02-06,3267,False,,3451.9539012298096,3131.147168216972,3753.3416307875323,-0.05357948180128276,-5.4,False,NORMAL,Lamotrigine,TX
2022-02-13,3365,False,,3362.9566082080555,3073.4784771493073,3683.5722917792764,0.0006076176501823209,0.1,False,NORMAL,Lamotrigine,TX
2022-02-20,3533,False,,3318.246687585685,3028.1494164534843,3618.6969752237846,0.06471891110982077,6.5,False,NORMAL,Lamotrigine,TX
2022-02-27,3173,False,,3255.442728062844,2960.30242040429,3578.8375696931453,-0.025324582537473012,-2.5,False,NORMAL,Lamotrigine,TX
2022-03-06,3109,False,,3145.8675542625306,2832.893088451653,3470.9845739629386,-0.011719359962429583,-1.2,False,NORMAL,Lamotrigine,TX
2022-03-13,2857,False,,3061.8694620395186,2759.7721746290645,3356.1075772764634,-0.06690992695131245,-6.7,False,NORMAL,Lamotrigine,TX
2022-03-20,3406,False,,3086.4296187512996,2784.091113086141,3404.76657218628,0.10354047256000332,10.4,False,NORMAL,Lamotrigine,TX
2022-03-27,3164,False,,3191.3764903922706,2874.03496020801,3511.360197351771,-0.008578270371636918,-0.9,False,NORMAL,Lamotrigine,TX
2022-04-03,3132,False,,3259.6738736982584,2948.9541372442245,3562.530808229749,-0.03916768322390674,-3.9,False,NORMAL,Lamotrigine,TX
2022-04-10,3221,False,,3231.1638640742626,2941.1573377345217,3538.6816850188416,-0.003145573700940913,-0.3,False,NORMAL,Lamotrigine,TX
2022-04-17,3130,False,,3178.2427543732033,2856.95953581605,3499.4416705837643,-0.015179065320552422,-1.5,False,NORMAL,Lamotrigine,TX
2022-04-24,3408,False,,3206.2300988754573,2881.6522059006807,3540.211962611554,0.06293057419531767,6.3,False,NORMAL,Lamotrigine,TX
2022-05-01,3290,False,,3308.522198273027,2986.170017741265,3613.032730949005,-0.00559832975661912,-0.6,False,NORMAL,Lamotrigine,TX
2022-05-08,3244,False,,3372.5647006225795,3030.2351334756645,3688.218429456032,-0.03812075142660608,-3.8,False,NORMAL,Lamotrigine,TX
2022-05-15,3201,False,,3333.776883894606,3029.4312244374337,3651.712197677614,-0.03982776548006187,-4.0,False,NORMAL,Lamotrigine,TX
2022-05-22,3510,False,,3270.7894764268913,2962.2021778359886,3575.7495935271145,0.07313540822395867,7.3,False,NORMAL,Lamotrigine,TX
2022-05-29,3374,False,,3303.347816740779,3011.045376277373,3621.8343164042576,0.02138805453702709,2.1,False,NORMAL,Lamotrigine,TX
2022-06-05,3318,False,,3416.336881908662,3100.4325984096563,3739.248323676481,-0.0287843047415518,-2.9,False,NORMAL,Lamotrigine,TX
2022-06-12,3130,False,,3447.1386561743366,3135.9058679516543,3752.6504874238753,-0.09200055112558185,-9.2,False,NORMAL,Lamotrigine,TX
2022-06-19,3736,False,,3276.41188872566,2942.417272978719,3585.066120643339,0.1402717750035677,14.0,False,NORMAL,Lamotrigine,TX
2022-06-26,2774,False,,2995.4445508638387,2710.047945266643,3325.0408680385012,-0.07392710734704723,-7.4,False,NORMAL,Lamotrigine,TX
2022-07-03,2980,False,,2832.351550291079,2532.880791511943,3147.5722645149253,0.05212928094810376,5.2,False,NORMAL,Lamotrigine,TX
2022-07-10,2691,False,,2908.485813723865,2591.131539124876,3226.9174190839235,-0.07477630205299436,-7.5,False,NORMAL,Lamotrigine,TX
2022-07-17,3193,False,,3109.518210079412,2797.905954840284,3432.5508027984474,0.026847178334567855,2.7,False,NORMAL,Lamotrigine,TX
2022-07-24,3348,False,,3222.2845298578695,2923.830311852599,3536.065757976038,0.03901439149064704,3.9,False,NORMAL,Lamotrigine,TX
2022-07-31,2943,False,,3169.7163457867277,2871.109825572196,3479.532892884068,-0.07152575216646284,-7.2,False,NORMAL,Lamotrigine,TX
2022-08-07,671,True,Supply disruption — Lamotrigine Texas,3066.301145213481,2763.1495469697866,3378.2160537183254,-0.7811695693857611,-78.1,True,DROP,Lamotrigine,TX
2022-08-14,564,True,Supply disruption — Lamotrigine Texas,3047.4995932714564,2729.415816879028,3357.5127408489284,-0.8149302460137321,-81.5,True,DROP,Lamotrigine,TX
2022-08-21,619,True,Supply disruption — Lamotrigine Texas,3103.3149189968776,2789.963472407188,3443.4012544473,-0.800535873362125,-80.1,True,DROP,Lamotrigine,TX
2022-08-28,635,True,Supply disruption — Lamotrigine Texas,3122.683288132057,2819.577145637885,3419.1621749499964,-0.7966492463666248,-79.7,True,DROP,Lamotrigine,TX
2022-09-04,3191,False,,3072.179182054606,2769.773383328607,3365.2003780654404,0.038676395777777955,3.9,False,NORMAL,Lamotrigine,TX
2022-09-11,2972,False,,3059.3775063317657,2745.983468173958,3378.985102441012,-0.028560550684224823,-2.9,False,NORMAL,Lamotrigine,TX
2022-09-18,3058,False,,3189.871482455877,2882.425853222379,3513.943371387424,-0.041340688231849804,-4.1,False,NORMAL,Lamotrigine,TX
2022-09-25,3499,False,,3407.1895257353503,3081.1943532988807,3723.5139809012867,0.026946101345752062,2.7,False,NORMAL,Lamotrigine,TX
2022-10-02,3666,False,,3537.438884519269,3231.5535768845407,3829.838225350983,0.03634299267850173,3.6,False,NORMAL,Lamotrigine,TX
2022-10-09,3359,False,,3496.5409791530433,3196.4109219925704,3784.8357635736634,-0.03933629835116631,-3.9,False,NORMAL,Lamotrigine,TX
2022-10-16,3433,False,,3397.1214199511064,3091.483577324172,3696.5530903263502,0.010561465315363961,1.1,False,NORMAL,Lamotrigine,TX
2022-10-23,3331,False,,3407.6872251135273,3093.9218873166496,3720.2961544028954,-0.022504185404214293,-2.3,False,NORMAL,Lamotrigine,TX
2022-10-30,3635,False,,3532.3077028501143,3222.2785109948118,3854.7453161262383,0.029072296580228932,2.9,False,NORMAL,Lamotrigine,TX
2022-11-06,3606,False,,3592.877324759279,3277.7314702635476,3908.1531168264496,0.003652413944191721,0.4,False,NORMAL,Lamotrigine,TX
2022-11-13,3377,False,,3451.4827220000684,3158.1866675007964,3760.6290970322148,-0.02157992028333466,-2.2,False,NORMAL,Lamotrigine,TX
2022-11-20,3179,False,,3204.5733286517766,2891.331291615045,3527.5118663724206,-0.00798026009363804,-0.8,False,NORMAL,Lamotrigine,TX
2022-11-27,3212,False,,3099.3027198523496,2792.7591428978635,3404.810369189807,0.036362140240698816,3.6,False,NORMAL,Lamotrigine,TX
2022-12-04,3216,False,,3254.442304345575,2977.663838612322,3581.329833862738,-0.011812255603438997,-1.2,False,NORMAL,Lamotrigine,TX
2022-12-11,3353,False,,3511.200347455786,3186.077408369292,3807.8980507770802,-0.04505591586945981,-4.5,False,NORMAL,Lamotrigine,TX
2022-12-18,3854,False,,3593.8320291323284,3285.91826121237,3909.9446803985657,0.07239291340237869,7.2,False,NORMAL,Lamotrigine,TX
2022-12-25,3261,False,,3399.130543789214,3077.721707332116,3696.0833435248696,-0.04063702232372383,-4.1,False,NORMAL,Lamotrigine,TX
2022-01-02,3901,False,,3860.7814567430432,3466.7934368373303,4234.412822731092,0.010417202762594375,1.0,False,NORMAL,Topiramate,FL
2022-01-09,3674,False,,3844.720305376976,3400.960690501713,4241.66588442888,-0.044403829620120225,-4.4,False,NORMAL,Topiramate,FL
2022-01-16,3807,False,,3567.2260253914715,3187.1984092364987,3966.140198401587,0.06721580659644785,6.7,False,NORMAL,Topiramate,FL
2022-01-23,3073,False,,3259.634854899692,2844.556924177552,3670.642038767061,-0.05725636864483563,-5.7,False,NORMAL,Topiramate,FL
2022-01-30,3281,False,,3160.632072998766,2801.7768030444367,3545.839478801245,0.03808349856015682,3.8,False,NORMAL,Topiramate,FL
2022-02-06,3474,False,,3290.5446851125766,2877.6015834599043,3686.207244802426,0.05575226366547487,5.6,False,NORMAL,Topiramate,FL
2022-02-13,2853,False,,3462.9672281268417,3073.4741067351456,3873.98123722619,-0.17614005214157916,-17.6,False,NORMAL,Topiramate,FL
2022-02-20,3988,False,,3501.781856913801,3073.4181405672493,3903.785854745987,0.13884878126438,13.9,False,NORMAL,Topiramate,FL
2022-02-27,3566,False,,3413.924622995745,3026.158128675001,3826.9375158479556,0.04454561649659619,4.5,False,NORMAL,Topiramate,FL
2022-03-06,3012,False,,3339.2706069684414,2919.0718253232753,3730.48165959364,-0.09800661446409525,-9.8,False,NORMAL,Topiramate,FL
2022-03-13,3325,False,,3361.62947081089,2958.165256976443,3720.805596836518,-0.0108963439096856,-1.1,False,NORMAL,Topiramate,FL
2022-03-20,3483,False,,3410.5565543647617,3003.5338282058274,3791.1678132436577,0.02124094542356338,2.1,False,NORMAL,Topiramate,FL
2022-03-27,3611,False,,3357.3149855211827,2966.9360857083298,3778.4095494509734,0.07556187476387048,7.6,False,NORMAL,Topiramate,FL
2022-04-03,2963,False,,3176.390144885092,2779.6626179707946,3584.9278901242783,-0.06718008026460853,-6.7,False,NORMAL,Topiramate,FL
2022-04-10,2923,False,,2980.5601159565313,2595.270656897664,3374.3918736808832,-0.019311845330138185,-1.9,False,NORMAL,Topiramate,FL
2022-04-17,2921,False,,2899.8239535874764,2506.494418755151,3302.6481058697377,0.007302528274630603,0.7,False,NORMAL,Topiramate,FL
2022-04-24,3121,False,,2954.268207164918,2581.080886742639,3383.2733980785156,0.05643759508047083,5.6,False,NORMAL,Topiramate,FL
2022-05-01,8049,True,Demand spike — Topiramate Florida,3059.6058351932347,2651.347096118989,3431.618960402732,1.630731026662345,163.1,True,SPIKE,Topiramate,FL
2022-05-08,9315,True,Demand spike — Topiramate Florida,3135.952598174758,2730.9835068343514,3519.1884142094027,1.9703892863118149,197.0,True,SPIKE,Topiramate,FL
2022-05-15,8358,True,Demand spike — Topiramate Florida,3178.9961946508765,2763.976179199258,3565.8142914358455,1.6291318039523137,162.9,True,SPIKE,Topiramate,FL
2022-05-22,9242,True,Demand spike — Topiramate Florida,3221.359722930467,2825.9866309012064,3621.7058729900878,1.868974841342017,186.9,True,SPIKE,Topiramate,FL
2022-05-29,9077,True,Demand spike — Topiramate Florida,3256.6265910290663,2842.8894528918213,3655.630644404637,1.787240030835634,178.7,True,SPIKE,Topiramate,FL
2022-06-05,3312,False,,3235.398227448467,2819.1732247517834,3648.5027352921543,0.023676149631800814,2.4,False,NORMAL,Topiramate,FL
2022-06-12,3094,False,,3137.895315069026,2741.2645807688486,3548.096151641561,-0.013988776125904719,-1.4,False,NORMAL,Topiramate,FL
2022-06-19,3026,False,,3023.871840892935,2630.3440170290273,3426.9088544119363,0.0007037861453932172,0.1,False,NORMAL,Topiramate,FL
2022-06-26,2931,False,,2987.6708664612897,2589.362322126097,3395.327630340606,-0.018968242820004082,-1.9,False,NORMAL,Topiramate,FL
2022-07-03,3014,False,,3063.5163628772953,2682.4597612535495,3471.8680263584756,-0.016163244132565632,-1.6,False,NORMAL,Topiramate,FL
2022-07-10,3402,False,,3186.4668160842075,2772.9696486993503,3571.425960879,0.06764017840319374,6.8,False,NORMAL,Topiramate,FL
2022-07-17,3327,False,,3250.561264010628,2807.647924455202,3648.998765409558,0.023515550017679115,2.4,False,NORMAL,Topiramate,FL
2022-07-24,2749,False,,3201.54069379618,2787.9677603074533,3594.6698965785063,-0.1413509110388932,-14.1,False,NORMAL,Topiramate,FL
2022-07-31,3206,False,,3075.881379283508,2660.131428687313,3476.1665071194407,0.04230287344396928,4.2,False,NORMAL,Topiramate,FL
2022-08-07,3368,False,,2963.2746514229716,2565.5932139001256,3341.067921912243,0.1365804375853849,13.7,False,NORMAL,Topiramate,FL
2022-08-14,2716,False,,2938.784056454796,2531.55488518989,3364.117447585785,-0.07580824319686547,-7.6,False,NORMAL,Topiramate,FL
2022-08-21,2819,False,,3017.390527067596,2630.0193703441537,3462.7513428077987,-0.06574903887578605,-6.6,False,NORMAL,Topiramate,FL
2022-08-28,3216,False,,3149.327021459503,2749.258267197158,3558.0278847691175,0.02117054789362534,2.1,False,NORMAL,Topiramate,FL
2022-09-04,3430,False,,3251.7902676109493,2864.732714052918,3651.7124916805406,0.05480357517644557,5.5,False,NORMAL,Topiramate,FL
2022-09-11,3226,False,,3265.833596813924,2865.513733824694,3673.207663984506,-0.01219706872168405,-1.2,False,NORMAL,Topiramate,FL
2022-09-18,3170,False,,3208.811330581518,2802.6111102646564,3577.418870398477,-0.012095236080609506,-1.2,False,NORMAL,Topiramate,FL
2022-09-25,3080,False,,3173.0718176576884,2747.64613081811,3581.9794799325164,-0.02933177154697763,-2.9,False,NORMAL,Topiramate,FL
2022-10-02,3236,False,,3249.5555468823695,2881.028730097788,3671.6458933425442,-0.0041715079760291365,-0.4,False,NORMAL,Topiramate,FL
2022-10-09,3668,False,,3432.978196327993,3034.1303208980335,3828.1751002153765,0.0684600338922609,6.8,False,NORMAL,Topiramate,FL
2022-10-16,3462,False,,3609.271276355262,3234.700339441732,4019.520649568229,-0.0408036041291916,-4.1,False,NORMAL,Topiramate,FL
2022-10-23,3668,False,,3658.18637950096,3260.159445658032,4059.801931706514,0.002682646393861115,0.3,False,NORMAL,Topiramate,FL
2022-10-30,3424,False,,3574.790858795428,3166.2978995227686,3967.5384185086696,-0.042181728876368146,-4.2,False,NORMAL,Topiramate,FL
2022-11-06,3732,False,,3473.390861760111,3062.298929179938,3877.695986038888,0.07445437283981368,7.4,False,NORMAL,Topiramate,FL
2022-11-13,3315,False,,3457.692468282598,3031.8931089459584,3825.684592099505,-0.04126812016728367,-4.1,False,NORMAL,Topiramate,FL
2022-11-20,3558,False,,3500.2483388180667,3106.565673733653,3889.066292474564,0.01649930393265592,1.6,False,NORMAL,Topiramate,FL
2022-11-27,3360,False,,3478.940370094082,3099.564870322744,3887.953295842997,-0.03418867742503603,-3.4,False,NORMAL,Topiramate,FL
2022-12-04,3555,False,,3340.414380139562,2933.9468698902087,3738.4009527310286,0.06423922167748317,6.4,False,NORMAL,Topiramate,FL
2022-12-11,2892,False,,3198.0389510217456,2752.3545596849126,3586.01196426866,-0.09569581725199713,-9.6,False,NORMAL,Topiramate,FL
2022-12-18,3504,False,,3229.001399607733,2835.8245150598764,3659.77266159389,0.0851652156068047,8.5,False,NORMAL,Topiramate,FL
2022-12-25,3365,False,,3466.578970215417,3074.545308776378,3838.561885684649,-0.029302367287223463,-2.9,False,NORMAL,Topiramate,FL
2022-01-02,2969,False,,2949.5042821108696,2602.5377679380495,3299.526390550343,0.006609828643875696,0.7,False,NORMAL,Topiramate,CA
2022-01-09,2861,False,,3024.593191983075,2648.6643737628883,3373.497788977763,-0.05408766786114966,-5.4,False,NORMAL,Topiramate,CA
2022-01-16,3448,False,,3177.9077259882365,2813.299306382483,3544.675333856085,0.08499059673854208,8.5,False,NORMAL,Topiramate,CA
2022-01-23,3113,False,,3205.682136641897,2871.8812059044176,3559.7388373206018,-0.02891182989807781,-2.9,False,NORMAL,Topiramate,CA
2022-01-30,3116,False,,3063.3741208801644,2702.7477325162845,3419.044528563178,0.01717905715829291,1.7,False,NORMAL,Topiramate,CA
2022-02-06,2571,False,,2895.8377193618094,2552.457483026277,3235.928561781729,-0.1121740065715415,-11.2,False,NORMAL,Topiramate,CA
2022-02-13,3127,False,,2859.1704925375175,2531.7496936728758,3201.5124885586147,0.09367384986712825,9.4,False,NORMAL,Topiramate,CA
2022-02-20,3179,False,,2952.078081443171,2603.4767958151365,3277.300319064233,0.0768685354168866,7.7,False,NORMAL,Topiramate,CA
2022-02-27,2708,False,,3045.7631182769424,2694.200040282778,3412.8021321764213,-0.1108960563118325,-11.1,False,NORMAL,Topiramate,CA
2022-03-06,3034,False,,3054.2542412422945,2729.669903701714,3414.2265119708973,-0.00663148501810911,-0.7,False,NORMAL,Topiramate,CA
2022-03-13,3058,False,,3027.4217707616617,2676.428398898061,3375.7671372161203,0.010100419285366102,1.0,False,NORMAL,Topiramate,CA
2022-03-20,3349,False,,3061.5066814929696,2695.8299177901895,3423.5049908112073,0.09390582756031479,9.4,False,NORMAL,Topiramate,CA
2022-03-27,2991,False,,3154.0719551359066,2815.1044394092883,3522.194448597444,-0.051702040237341367,-5.2,False,NORMAL,Topiramate,CA
2022-04-03,2926,False,,3192.8893678298427,2826.928942565963,3568.640000127965,-0.08358866753070222,-8.4,False,NORMAL,Topiramate,CA
2022-04-10,3380,False,,3093.640094537362,2765.3741788859415,3481.924573546262,0.09256406586153376,9.3,False,NORMAL,Topiramate,CA
2022-04-17,2890,False,,2914.4229021593933,2557.826763469081,3253.014429294008,-0.008380013120709951,-0.8,False,NORMAL,Topiramate,CA
2022-04-24,2803,False,,2805.102451309129,2446.2727949400696,3170.9560427628935,-0.000749509633114329,-0.1,False,NORMAL,Topiramate,CA
2022-05-01,2819,False,,2850.5902731076944,2490.451730567752,3176.0719487240503,-0.011082011120894946,-1.1,False,NORMAL,Topiramate,CA
2022-05-08,2819,False,,2988.7766593174483,2632.5014842056007,3316.3089757912794,-0.056804732728413534,-5.7,False,NORMAL,Topiramate,CA
2022-05-15,3383,False,,3086.393011244093,2728.102685441382,3433.9724057139415,0.09610149701458395,9.6,False,NORMAL,Topiramate,CA
2022-05-22,2965,False,,3071.842786581737,2684.25705826955,3423.34837571125,-0.034781332901684336,-3.5,False,NORMAL,Topiramate,CA
2022-05-29,2903,False,,2977.025875193102,2618.2203036444175,3339.846798113236,-0.0248657144064293,-2.5,False,NORMAL,Topiramate,CA
2022-06-05,2886,False,,2868.4452421624474,2528.173419671788,3249.3591344870574,0.0061199557096368205,0.6,False,NORMAL,Topiramate,CA
2022-06-12,2808,False,,2775.6526506134214,2424.7037585059743,3110.504890890548,0.011653961593295827,1.2,False,NORMAL,Topiramate,CA
2022-06-19,2751,False,,2699.415762746625,2344.66113521874,3051.4041198235623,0.019109408030161465,1.9,False,NORMAL,Topiramate,CA
2022-06-26,2641,False,,2659.006275656836,2313.2144654247104,3014.2644800980343,-0.006771806378075558,-0.7,False,NORMAL,Topiramate,CA
2022-07-03,2498,False,,2690.0223920892763,2332.109019351595,3041.9219728735993,-0.07138319467301427,-7.1,False,NORMAL,Topiramate,CA
2022-07-10,2985,False,,2787.335020034804,2425.2417850955844,3141.177741324805,0.07091540074817694,7.1,False,NORMAL,Topiramate,CA
2022-07-17,2984,False,,2878.0266978748323,2547.077008776838,3217.81008804763,0.036821514617435484,3.7,False,NORMAL,Topiramate,CA
2022-07-24,2651,False,,2878.4393210369985,2525.6274600847755,3211.5395513019207,-0.0790148047849278,-7.9,False,NORMAL,Topiramate,CA
2022-07-31,2702,False,,2778.1332406518604,2451.573128483698,3139.8654448519205,-0.027404459778177,-2.7,False,NORMAL,Topiramate,CA
2022-08-07,2951,False,,2652.264794977571,2321.132912835048,2964.866985401427,0.11263400456399576,11.3,False,NORMAL,Topiramate,CA
2022-08-14,2479,False,,2589.0796468535236,2239.4456357305594,2920.468312746002,-0.0425169024781845,-4.3,False,NORMAL,Topiramate,CA
2022-08-21,2529,False,,2618.968552512286,2292.504850334569,2964.8043642522716,-0.03435266621509532,-3.4,False,NORMAL,Topiramate,CA
2022-08-28,2752,False,,2717.4534289364,2363.7133946266117,3068.504633434767,0.012712847512209729,1.3,False,NORMAL,Topiramate,CA
2022-09-04,2846,False,,2852.776713854759,2496.3901174442203,3224.795589171219,-0.0023754799391929554,-0.2,False,NORMAL,Topiramate,CA
2022-09-11,3033,False,,3000.7083615032034,2640.60502502768,3334.71935705811,0.010761338526287221,1.1,False,NORMAL,Topiramate,CA
2022-09-18,3249,False,,3116.356664573871,2762.401334630044,3480.7732989416695,0.04256359258681532,4.3,False,NORMAL,Topiramate,CA
2022-09-25,2894,False,,3132.6545505898894,2772.9552623814025,3474.569496547774,-0.07618284963624537,-7.6,False,NORMAL,Topiramate,CA
2022-10-02,3031,False,,3024.3398020317386,2666.686277453853,3367.0735916161257,0.002202198960509367,0.2,False,NORMAL,Topiramate,CA
2022-10-09,3017,False,,2868.2725244190024,2521.661282837108,3254.838604761238,0.05185263056937865,5.2,False,NORMAL,Topiramate,CA
2022-10-16,2845,False,,2801.492149879579,2450.270879211361,3159.0354314984115,0.015530241668637666,1.6,False,NORMAL,Topiramate,CA
2022-10-23,2782,False,,2892.185764064866,2526.3723438833413,3240.002838312959,-0.03809774788117471,-3.8,False,NORMAL,Topiramate,CA
2022-10-30,3001,False,,3062.803341100124,2731.6387285353776,3411.4484003392918,-0.020178684106412385,-2.0,False,NORMAL,Topiramate,CA
2022-11-06,3128,False,,3167.261931592104,2830.428752516009,3494.594475856088,-0.012396174500278162,-1.2,False,NORMAL,Topiramate,CA
2022-11-13,3444,False,,3147.2277210495886,2829.9679327699205,3523.771588532602,0.09429641108125439,9.4,False,NORMAL,Topiramate,CA
2022-11-20,3002,False,,3087.3396652290016,2717.2363713341633,3447.621311561638,-0.027641812849468775,-2.8,False,NORMAL,Topiramate,CA
2022-11-27,2737,False,,3099.272486767721,2747.0373765466743,3474.748344736344,-0.11688952433657768,-11.7,False,NORMAL,Topiramate,CA
2022-12-04,3581,False,,3170.8930361042785,2812.188217310994,3525.129814113712,0.129334846437953,12.9,False,NORMAL,Topiramate,CA
2022-12-11,2962,False,,3167.8329645851504,2807.3986875437713,3489.907411651834,-0.06497595261059028,-6.5,False,NORMAL,Topiramate,CA
2022-12-18,3137,False,,2996.182319492613,2637.6695149173115,3341.330172206468,0.04699903593691652,4.7,False,NORMAL,Topiramate,CA
2022-12-25,2654,False,,2735.010198473232,2362.530536362339,3096.093082281623,-0.029619706178227158,-3.0,False,NORMAL,Topiramate,CA
2022-01-02,3120,False,,3175.9810602536263,2859.512491427603,3504.133945746787,-0.017626383530497437,-1.8,False,NORMAL,Topiramate,TX
2022-01-09,3289,False,,3116.7076533526,2807.0083704611866,3463.805817537801,0.05528023985889961,5.5,False,NORMAL,Topiramate,TX
2022-01-16,2923,False,,3030.303518663284,2693.169797872362,3335.4572283920347,-0.035410155452222654,-3.5,False,NORMAL,Topiramate,TX
2022-01-23,2828,False,,2982.3544635887406,2667.396953306598,3325.482323257241,-0.051755908116636835,-5.2,False,NORMAL,Topiramate,TX
2022-01-30,3200,False,,3034.3522077932307,2723.0445707799204,3368.7240827746627,0.05459082560730109,5.5,False,NORMAL,Topiramate,TX
2022-02-06,3315,False,,3156.50682306694,2808.6170109554405,3504.4475458228167,0.05021157431843098,5.0,False,NORMAL,Topiramate,TX
2022-02-13,2967,False,,3232.3153849885425,2902.055639808465,3545.599111114325,-0.08208214650733502,-8.2,False,NORMAL,Topiramate,TX
2022-02-20,3116,False,,3173.408733480142,2831.4198356280112,3528.279908893786,-0.01809055759961444,-1.8,False,NORMAL,Topiramate,TX
2022-02-27,3251,False,,3020.3060320966774,2691.545245946165,3352.4677154315355,0.07638099101605815,7.6,False,NORMAL,Topiramate,TX
2022-03-06,2980,False,,2905.628587613658,2600.2968175050037,3259.6289523308524,0.025595636243179273,2.6,False,NORMAL,Topiramate,TX
2022-03-13,2584,False,,2913.7252368229333,2602.558875329504,3253.4626801759637,-0.11316277617942418,-11.3,False,NORMAL,Topiramate,TX
2022-03-20,3132,False,,2996.5270619318094,2653.318609724368,3302.312968059877,0.04520998317994617,4.5,False,NORMAL,Topiramate,TX
2022-03-27,3128,False,,3041.341743460555,2729.3670612149526,3372.118508086855,0.028493429495641633,2.8,False,NORMAL,Topiramate,TX
2022-04-03,3069,False,,3005.578267155825,2640.684751641522,3342.286553400868,0.021101341308336963,2.1,False,NORMAL,Topiramate,TX
2022-04-10,2666,False,,2956.080414158181,2616.107243057922,3284.495347859214,-0.09813008224297204,-9.8,False,NORMAL,Topiramate,TX
2022-04-17,3214,False,,2971.4549535031297,2624.2255088096936,3319.3764163238275,0.08162501208740429,8.2,False,NORMAL,Topiramate,TX
2022-04-24,2971,False,,3034.640989795389,2684.581977262641,3334.5494993402194,-0.020971505364026612,-2.1,False,NORMAL,Topiramate,TX
2022-05-01,3020,False,,3051.3119899639364,2734.508483269046,3399.898738296068,-0.010261811990030718,-1.0,False,NORMAL,Topiramate,TX
2022-05-08,3046,False,,2969.635194123334,2670.8955786628753,3279.564555925994,0.02571521445724577,2.6,False,NORMAL,Topiramate,TX
